basin_id,NSE,KGE,RMSE,Corr,FHV,FLV,source_file
2384540,-0.0328974723815918,-0.2456023989170968,4.5670166015625,0.3043481707572937,-89.89653015136719,49.57555389404297,metric_streamflow.csv
2395120,-0.0269438028335571,-0.2725976841896644,3.043459415435791,0.280236542224884,-92.5982666015625,19.912057876586918,metric_streamflow.csv
2415000,-0.0255094766616821,-0.2378912778534259,3.2007298469543457,0.321542888879776,-90.21647644042967,37.333343505859375,metric_streamflow.csv
2427250,-0.0238730907440185,-0.3037522447069445,3.4623093605041504,0.3198726177215576,-93.58879852294922,42.366493225097656,metric_streamflow.csv
2430085,-0.0117455720901489,-0.2460863233468631,3.95871901512146,0.2598137855529785,-90.28064727783205,32.23611831665039,metric_streamflow.csv
2450250,0.0045024752616882,-0.2761261298360833,4.986123085021973,0.2610873579978943,-90.8796157836914,130.03810119628906,metric_streamflow.csv
2464000,0.0102649331092834,-0.2004116349879945,3.345264673233032,0.3294594287872314,-87.54901885986328,85.02767944335938,metric_streamflow.csv
2464360,0.0286539793014526,-0.1229721500683149,2.46787428855896,0.3268173336982727,-85.48572540283203,11.058704376220703,metric_streamflow.csv
2465493,0.026400864124298,-0.1490576644027379,1.990491271018982,0.3087029755115509,-85.39322662353516,24.390703201293945,metric_streamflow.csv
2469800,-0.0198307037353515,-0.2667039351947384,3.196822166442871,0.3324822783470154,-91.43645477294922,90.7720947265625,metric_streamflow.csv
2472000,-0.0257874727249145,-0.2648719779995496,3.1397805213928223,0.3042976558208465,-90.47113800048828,36.3018913269043,metric_streamflow.csv
2472500,-0.0170525312423706,-0.2517623675306673,2.8591244220733643,0.2568227350711822,-90.38025665283205,2.726969957351685,metric_streamflow.csv
2479155,-0.0071625709533691,-0.2887301288304795,4.313747882843018,0.2703762948513031,-92.2256317138672,62.307010650634766,metric_streamflow.csv
2479300,-0.0252649784088134,-0.1785647852941276,2.9555776119232178,0.3395310342311859,-86.02162170410156,52.83964157104492,metric_streamflow.csv
2479560,-0.0384961366653442,-0.1869217155668854,3.059685230255127,0.345717579126358,-86.75928497314453,50.72906112670898,metric_streamflow.csv
2481000,-0.0170295238494873,-0.2887599213384573,5.021512031555176,0.3131095170974731,-91.93209075927734,164.52755737304688,metric_streamflow.csv
2481510,-0.0176030397415161,-0.217119703426839,3.524200916290283,0.3485880494117737,-89.58903503417969,76.4156723022461,metric_streamflow.csv
3010655,-0.0003677606582641,-0.170084900515923,2.2805285453796387,0.2392719388008117,-85.68255615234375,199.9111328125,metric_streamflow.csv
3011800,0.014233648777008,-0.0952797347533485,2.4159932136535645,0.2538503408432007,-80.3101806640625,117.90568542480467,metric_streamflow.csv
3015500,0.0188407301902771,-0.0988970073458781,2.750958204269409,0.2733540832996368,-82.05419158935547,110.70081329345705,metric_streamflow.csv
3021350,0.0129857063293457,-0.1339312244849038,3.6462724208831783,0.2553866505622864,-83.99656677246094,109.16773223876952,metric_streamflow.csv
3026500,-0.0113146305084228,-0.1496196614270268,2.417587995529175,0.2435548156499862,-83.55902099609375,131.1100616455078,metric_streamflow.csv
3028000,0.0008898973464965,-0.127395458408438,2.595303058624268,0.2369366735219955,-81.5535659790039,107.7339324951172,metric_streamflow.csv
3049000,0.0282588601112365,-0.1027912619084492,1.842429757118225,0.2946870923042297,-82.43809509277344,135.70176696777344,metric_streamflow.csv
3049800,0.0058622360229492,-0.1852585489708917,1.728078842163086,0.2603752017021179,-86.57688903808594,238.2716217041016,metric_streamflow.csv
3050000,0.0081945061683654,-0.1773976176777554,3.370866537094116,0.3080230355262756,-87.22008514404297,307.3588256835937,metric_streamflow.csv
3069500,0.0296449661254882,-0.1280350494563564,3.69856071472168,0.3577639460563659,-86.49349975585938,223.40040588378903,metric_streamflow.csv
3070500,0.0462336540222168,-0.0570589234804914,2.7797138690948486,0.3692870140075683,-80.82832336425781,189.28482055664065,metric_streamflow.csv
3076600,0.0169041156768798,-0.1047342754731206,2.531752109527588,0.3413452506065368,-81.79113006591797,145.25946044921875,metric_streamflow.csv
3078000,0.0158633589744567,-0.0998193155200999,2.709270477294922,0.3182260394096374,-81.54794311523438,147.5025634765625,metric_streamflow.csv
3140000,0.0253323316574096,-0.1730135963596974,1.6655625104904177,0.2881380915641784,-88.6094970703125,353.1073608398437,metric_streamflow.csv
